e1115e00-80b7-40b4-894a-29e7624f41b0	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	b0f4023d-d615-4d6e-bdec-8a6f2e2c1495	AI 영상·사진·음향	ai-video-photo-audio	2025-11-18 00:05:18.409+00	\N
6038258f-3c36-46a3-85ec-b8fec6e13989	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-18 23:58:40.931+00	\N
1d0d565d-d98a-42f9-925e-585cc7be1851	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-services	AI 서비스	ai-services	2025-11-13 05:17:43.03+00	\N
fc228602-0487-4672-974f-d6d49b7b2876	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	shopify	쇼피파이	shopify	2025-11-15 11:22:59.865+00	\N
725536c8-4d42-434c-bde5-2e9196f38d3b	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-13 11:24:17.091+00	\N
2cf8fc46-bf56-4ac3-8b05-9c95cafde972	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	wordpress	워드프레스	wordpress	2025-11-15 11:23:03.348+00	\N
68efa22c-adee-4296-a216-40b78c5ef56e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	logo-design	로고 디자인	logo-design	2025-11-15 00:11:44.285+00	\N
42536890-982f-442d-9c81-4b31f5bedf90	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-services	AI 서비스	ai-services	2025-11-18 23:59:09.304+00	\N
49dc1cf7-22e5-415b-9dc9-63d9a4805732	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 02:22:19.48+00	\N
5a223915-d1c3-48bb-baa4-cb545c808ee4	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	homepage-new-creation	홈페이지 신규 제작	homepage-new-creation	2025-11-15 11:23:48.267+00	\N
0e4f6fbc-e226-46e1-9c8f-e0507d21c001	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:26:17.268+00	\N
cb5f1b90-eaab-4bc3-9af1-a7d10855e547	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:26:17.274+00	\N
df9325ad-8651-45c5-8f33-321c03e14d76	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:26:24.339+00	\N
fe33d936-3812-4df0-a39e-c69c7eab4975	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:26:29.443+00	\N
efc413c0-c3fb-4716-9f76-e2ff2a3f3ab6	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:26:47.687+00	\N
f38fb3c1-af11-4f99-b62a-cc05b7e8b3ba	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:32:29.053+00	\N
42a23c85-11d6-411d-aac1-24cb8b40f421	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:32:31.439+00	\N
60dccb43-ae60-4b6b-a47a-2577417ccc58	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:36:44.057+00	\N
1da9c7c3-517c-4ca8-8699-b305242448b5	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:38:16.765+00	\N
3ca550e8-f001-4a21-8537-8465a818449c	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:38:22.109+00	\N
6bd54330-e1ac-4284-8711-8aaa4ad977e3	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:38:30.842+00	\N
2a8d5a2b-68dc-45df-ae02-17e3571a78c9	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:38:34.283+00	\N
a5303c64-dc37-4999-a96f-860f6396e756	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:39:42.438+00	\N
d07ac1ff-3964-40b4-b149-2b44a5b72f8d	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:39:45.895+00	\N
0ea4a90f-4a54-4f73-ba65-4e02875fbe02	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:39:48.686+00	\N
4990ac60-02df-483d-9ba1-d4a22007c108	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:39:56.475+00	\N
31789043-e522-4c44-b33c-3e853391f21b	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:40:02.33+00	\N
1fec6b89-c017-45ef-b88c-e953fff365a4	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:40:03.01+00	\N
da918acb-e391-47bd-a052-260976f8134d	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:40:04.416+00	\N
5c79f398-87d1-46cb-a9bf-fc37a38cf2a3	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:40:05.28+00	\N
30f165a9-b649-4e1d-b391-3904284ee2f0	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:46:30.775+00	\N
bf912dd4-2a15-4236-ac19-961d52377642	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:46:35.85+00	\N
65ecb573-d14f-4fb4-ba7c-2778683c7116	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 00:46:48.743+00	\N
1fe23ba8-eaab-4338-a617-0c3bba846fcf	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	rhymix	라이믹스	rhymix	2025-11-15 14:40:14.833+00	\N
fb42864b-6d2f-4c64-af35-13f01cf7ba77	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-19 01:51:54.766+00	\N
246c1b9f-5ed0-4f98-9aef-75eb407a2e3b	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 22:26:16.206+00	\N
5d9e6c6e-e56a-4007-833b-6749dcd6a18d	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-15 22:26:25.747+00	\N
15d2fbcb-ca7a-483d-95cb-957f2a72bb85	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-15 23:01:37.464+00	\N
c450395a-400a-4c0a-ac7a-b5099e36576e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-services	AI 서비스	ai-services	2025-11-15 23:24:03.556+00	\N
d4714d4f-05e9-4d21-860c-2d6aee0f7ddd	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-services	AI 서비스	ai-services	2025-11-16 00:27:38.612+00	\N
d09574e0-9f8a-4c97-b280-21c5fff44c81	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	design	디자인	design	2025-11-16 00:27:44.065+00	\N
813d6ba3-9c23-48b9-bd4d-b090c4e19849	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	marketing	마케팅	marketing	2025-11-16 00:27:47.036+00	\N
611ed6b7-43e6-4015-b394-68e587b7db0f	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	gnuboard	그누보드	gnuboard	2025-11-15 11:45:06.121+00	\N
4cd5d767-43c9-4efa-8d57-cf28d19cf432	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	marketing	마케팅	marketing	2025-11-18 06:33:22.736+00	\N
43cdd103-37f0-470b-8e71-88ee327b5554	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-writing	AI 글쓰기	ai-writing	2025-11-18 06:41:08.872+00	\N
be728be2-a697-4813-921d-b35db2f08a5b	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ff76588a-63b3-488a-98eb-dda3568db318	AI 광고 영상	ai-ad-video	2025-11-18 06:41:13.18+00	\N
c9052da3-732f-4420-a81f-8aed9b34ef54	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	560825ff-712f-4396-82e1-357c4aa16b06	AI 광고소재 디자인	ai-ad-material-design	2025-11-18 06:45:25.281+00	\N
ef49f83f-fc4e-4fbe-b0dc-cee6562ecb09	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	6b2f2d03-80c6-411e-8649-9ceaa72f1f6b	로고 디자인	logo-design	2025-11-29 21:26:25.311+00	\N
f8b35f59-9cc4-46f1-912f-fd9d66297fb5	e9448937-3fea-4f14-804a-1672b5009ee5	it-programming	IT/프로그래밍	it-programming	2025-11-19 00:36:01.05+00	\N
312bb2b2-0ca6-464e-a7a5-32498f1122be	e9448937-3fea-4f14-804a-1672b5009ee5	design	디자인	design	2025-11-19 00:41:04.86+00	\N
7822b6f8-a583-4c34-8526-9013e9c81acf	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ea4a1048-8625-45cd-afb9-bd6024fdc8b6	AI 실사·모델	ai-realistic-model	2025-11-19 08:34:32.284+00	\N
fd6f5876-3678-4ea6-8e0d-8a7fe10639c4	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	560825ff-712f-4396-82e1-357c4aa16b06	AI 광고소재 디자인	ai-ad-material-design	2025-11-19 08:35:26.924+00	\N
efdb3cbe-0ff8-4829-afef-193782d18daf	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	67435c90-a37c-4bab-9657-a717679747d3	비즈니스	business	2025-11-21 04:02:52.557+00	\N
c28030eb-46fd-4cfc-b3b0-6b44bbaa7a82	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	3e92cd75-d510-45ed-a5cd-bf13d35ddf96	디자인	design	2025-12-03 03:35:23.872+00	\N
